Code,Year,Estimate,MOE,source,sumlevel,geoid,county,state,st,cnty,fips,Line_Type,Tenure,Household income,Household type,Cost burden
T7_est228,2015,435,120,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,All
T7_est229,2015,325,115,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est230,2015,95,57,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est231,2015,10,20,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est232,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,household type is elderly non-family,housing cost burden not computed (household has no/negative income)
T7_est233,2015,2660,399,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),All
T7_est234,2015,2185,382,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est235,2015,475,141,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est236,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est237,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 80% but less than or equal to 100% of HAMFI,other household type (non-elderly non-family),housing cost burden not computed (household has no/negative income)
T7_est238,2015,9565,656,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,All,All
T7_est239,2015,435,125,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est240,2015,375,109,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
T7_est241,2015,50,78,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est242,2015,10,15,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is greater than 50%
T7_est243,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden not computed (household has no/negative income)
T7_est244,2015,3100,364,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",All
T7_est245,2015,3055,359,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is less than or equal to 30%
T7_est246,2015,45,40,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 30% but less than or equal to 50%
T7_est247,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden is greater than 50%
T7_est248,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,"household type is small family (2 persons, neither person 62 years or over, or 3 or 4 persons)",housing cost burden not computed (household has no/negative income)
T7_est249,2015,275,117,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),All
T7_est250,2015,275,117,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is less than or equal to 30%
T7_est251,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 30% but less than or equal to 50%
T7_est252,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden is greater than 50%
T7_est253,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is large family (5 or more persons),housing cost burden not computed (household has no/negative income)
T7_est254,2015,610,160,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,All
T7_est255,2015,585,154,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is less than or equal to 30%
T7_est256,2015,25,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 30% but less than or equal to 50%
T7_est257,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden is greater than 50%
T7_est258,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,household type is elderly non-family,housing cost burden not computed (household has no/negative income)
T7_est259,2015,5145,461,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Subtotal,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),NA
T7_est260,2015,4975,452,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is less than or equal to 30%
T7_est261,2015,165,120,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 30% but less than or equal to 50%
T7_est262,2015,4,6,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden is greater than 50%
T7_est263,2015,0,28,2011thru2015,50,05000US51760,Richmond city, Virginia,51,760,51760,Detail,Renter occupied,household income is greater than 100% of HAMFI,other household type (non-elderly non-family),housing cost burden not computed (household has no/negative income)
T7_est1,2016,2855,82,2012thru2016,50,05000US51036,Charles City County, Virginia,51,36,51036,Total,Total: Occupied housing units,All,All,All
T7_est2,2016,2350,87,2012thru2016,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,All,All,All
T7_est3,2016,315,60,2012thru2016,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,All,All
T7_est4,2016,30,25,2012thru2016,50,05000US51036,Charles City County, Virginia,51,36,51036,Subtotal,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",All
T7_est5,2016,10,15,2012thru2016,50,05000US51036,Charles City County, Virginia,51,36,51036,Detail,Owner occupied,household income is less than or equal to 30% of HAMFI,"household type is elderly family (2 persons, with either or both age 62 or over)",housing cost burden is less than or equal to 30%
